UniqueID,NoteID,ContactID,BULLHORN_CANDIDATE_ID,BULLHORN_ID
70061072,AD9D2FB5-17F1-465F-9625-719E20833033,11882303,14261,14769
70062934,BF756E1D-0C85-4BBB-8E3C-96E5FF76CAC2,11882446,14262,14770
70062959,916EDB89-8DBB-4303-B8E0-11535C4AF83B,11882449,14263,5079
70068513,09A7230B-C578-4974-AA4E-B935A742AB9C,11883310,14267,14771
70068731,FC7B8DF7-FCA1-45A1-AD5D-CAB71ACDC0C4,11883336,14268,5081
70068752,3323B6BF-356F-4B99-90F0-76F9C27961D4,11883338,14269,14772
70069771,3F47EDD7-C2DD-4049-9814-6EBEC4044EB0,11882513,14264,14773
70069847,7BFA23C7-74E6-4DFD-B554-50E4D951F9DB,7674366,7273,14774
70070634,F0D074F5-E9D6-4E35-AE65-C6B2FFB40F2C,11882449,14263,14775
70076062,6096240B-E3EF-4E2F-AB17-290E9FE2FE71,11887216,14270,5086
70079251,0AD98689-EB5D-40E3-A252-18A69E5AD40E,11882449,14263,14776
70080317,10EF5D1A-9940-469D-B3E9-BD1EF1E6DCB3,11887474,14271,14777
70080654,F1F7DB6B-4BC1-4413-8F0C-C3BC750FE244,11887482,14273,14778
70080688,81E352FE-F46A-4161-AEED-524F803FE5F0,11887496,14274,14779
70101771,054902E1-1BF8-4FB6-8EB5-A3FBB1E4EE4F,11890669,14276,14780
70101842,73D57D3D-9E10-4B14-8E17-946F744BAB74,11890683,14277,14781
70102381,DEB1B795-330F-4B9C-9E6E-E87D53137A3A,11890757,14278,14782
70103215,245CDF4C-26D3-40A4-A614-46E00806607C,11890809,14279,14783
70103254,3B08D940-A6BB-48EB-B70F-FDF82F24B54B,11890809,14279,14784
70104233,3DEBA0FC-1E71-41A8-A62F-7D65418266E5,11891063,14281,14785
70104515,CF489283-0408-4A68-8797-B8442752B3B8,11891120,14282,14786
70135649,3BF1155C-8857-4307-A13A-D991562E3F65,11892300,14286,5098
70138045,1B0C1E21-92CA-4768-A26C-DC6C1320B621,11892428,14287,14787
70139977,F700FE85-A61A-4A6F-ADB3-4F7641A8146F,11892300,14286,5100
70139992,86E94515-ED48-464F-A038-F9906462B8ED,11892300,14286,5101
70141212,6FE5B8AC-75C7-405E-860D-219D91ECFDC0,11892689,14288,5102
70141256,B3F5B277-FC4B-4EE7-AB3D-41B44A788B33,11892703,14289,14788
70168973,5CF82810-5625-4ED7-8535-B5302334E1CC,11900101,14292,14789
70168989,A388F715-7FAF-4C0A-AAF4-88AF3ADFF7B7,11891063,14281,14790
70190932,E800A4F5-77C7-4B31-A2B3-6CFA60CFFDB2,11791534,14161,5106
70190933,B1953014-31B5-45FC-A7D2-C17DFF9EF9D3,11791534,14161,5107
70198140,ABE66CDD-A585-49B6-91B9-5B494A63C811,11905840,14294,14791
70198340,F6507BEE-244E-456B-990C-54FF35B09B82,11905840,14294,5109
70198793,CBA27C78-5241-4174-A32D-603C32474EB3,11805146,14227,5110
70199099,D4FC049D-CBEC-4BFC-A8A9-98069F46FDAD,11805146,14227,14792
70203224,8FBB2F4C-EB0D-4170-B60F-0585CAFB8C7F,11906223,14295,14793
70212594,C9065E3B-2A0B-4131-B83A-0F526FE63F11,11906761,14296,14794
70212607,43E29999-21FC-4E3E-A6FF-43F012C42758,11906765,14297,14795
70214591,10DF1F22-5504-4E4F-9735-AACA0837B3AA,11907502,14298,14796
70216242,04E37F59-8489-4A35-8B65-8F266CBB8D73,5430581,1625,5116
70217850,14EA50FF-7838-4300-BB9B-844AB28DFD15,11907502,14298,14797
70218030,D82DBA2F-3DB0-45CD-A419-AD309FEACC29,11907502,14298,5118
70218652,64F65F3E-2A76-4C77-A243-6F56BA0D88D4,11905840,14294,14798
70225858,DB6F3E3D-B8E3-4AEA-A7C9-0D63682BBE92,11909594,14303,5120
70225859,8B345500-2822-441A-BD23-E3DB77EFBCFF,11909594,14303,5121
70234792,A3127687-7925-4EE5-A8D2-B2CB619E6846,11909988,14304,14799
70252418,439FB81B-2F01-44D1-958A-491CF56F8498,11703308,14155,14800
70252560,B815DD47-CB08-4258-AB34-ED9F8B9EB471,11907502,14298,14801
70256551,40825522-53D7-42AE-946C-41D92E63BDF8,11920409,14305,14802
70256552,2120151F-C918-4D76-B482-BAE83E30CBED,11920409,14305,5126
70256823,2804BF09-2ED2-4339-B4D9-8739DE2AC408,11920823,14306,5127
70256845,A6C5C704-14DE-4C26-8B4A-30CAFFFEF39B,11920829,14307,14803
70256886,15A4DB17-357D-4FD0-B7D2-EBA807503B2B,11920832,14308,14804
70257035,BF6FA49A-A172-42CE-84B5-C9FD2648EF8B,11920858,14309,14805
70257090,E80C92C1-E1FE-47B4-8A65-8CE1B7691501,11920867,14310,14806
70257238,D315F9AA-0CED-44D0-BE2A-E1FC840F5E03,11703308,14155,5132
70263278,77A6DF05-2F74-4F91-A6F3-8CDD13778029,11891063,14281,5133
70275440,B25978B6-FBD8-4CB2-A19F-5E6498AC532C,11924977,14313,14807
70275447,1D45CE83-27BD-4C1C-AA4F-51C8E9AFB6F3,11924982,14314,14808
70275456,1AEA82CB-4727-4ED9-9EAF-6A8FDD603C69,11924987,14315,14809
70278865,89569BDA-8D54-41B1-A68A-06B6BC8D9F27,11891063,14281,5137
70279381,FA7F77C5-C88D-48E8-94AB-988601C60CA1,11909988,14304,5138
70288320,A6FD1A98-D4F2-4942-AFA2-2022BE0F94B2,11924987,14315,14810
70292856,1FE08631-100F-4F4E-ADC9-32DD68CEBDA6,11891063,14281,14811
70293532,4FA46847-88EC-41DA-95F9-81275B751A37,9994828,10996,5141
70293687,51127F86-C670-4FEF-A6B2-563B68DEC946,5430556,1602,14812
70300045,DE3988F7-5068-49EE-90A0-859E8E9437C4,11929474,14319,14813
70300167,9809DE45-A797-4EDD-9BC2-992016865264,11929474,14319,14814
70300467,D2362F52-3700-4CFA-9CE5-D8F58B998418,11929512,14320,14815
70300910,7813F7A4-358E-493E-B050-888B624B0886,11929536,14321,5146
70301031,4B6F5732-6610-45AD-B877-667D4403D983,11929569,14322,14816
70301336,F66ED9F2-7453-429B-8662-EC7D89683767,11929606,14323,14817
70303564,A34FBE3F-90E5-4078-BC14-257A04CD2E76,11929691,14324,14818
70304186,493DB988-D69B-4FCE-9358-D214CC126B15,11929724,14325,14819
70304691,461C1BFE-31AB-430D-9730-B45DABD38A8C,11929741,14326,14820
70306062,40F75C89-2085-444E-B652-1ECAB4E52C7D,11929765,14327,14821
70306074,BE186F19-2271-4D57-9B3D-FDDAC74EC1A6,11929768,14328,14822
70316466,CCF7BE39-1F73-4202-85DF-BA937EA88C60,11924977,14313,14823
70318805,2CEA4284-471B-4595-985D-0045BD25E6FA,11930323,14330,14824
70318854,77D6BD3E-EF63-4EA9-B9E3-319BD6A60722,11930334,14331,14825
70326774,1D641F0E-C897-4035-BF0D-1E8727D8827D,11930253,14329,14826
70342902,45B670AC-0F78-4415-BD56-29EB7FB7C840,11905840,14294,5158
70343043,6996D757-D02D-4FE5-BB6C-CD6BC7003615,11909988,14304,14827
70361822,11EC318F-FA96-49C4-92D6-77F8AD34A9D8,11934673,14334,5160
70373982,3E6B064C-EB60-4ABC-9C1C-85CC0DA1A743,11935913,14338,14828
70378384,68B1A1A0-A97F-47C2-AEB2-852E9BAB9AF8,11935836,14335,5162
70378385,4241FA78-1A2F-4D57-ADEA-DFBBD5036401,11935857,14336,5163
70378387,A896ADCA-1930-4717-B794-81C200823E5B,11935859,14337,5164
70378389,7DBE3D92-DF02-422F-965B-8B595A1C5E7B,11648294,14026,5165
70378915,E70A8E76-6E70-4FB3-A710-261DEE1C426A,11321446,13786,14829
70378916,D40AF1C5-7AE5-4176-BA37-54A1659D1273,11891063,14281,14830
70378917,7130B5D2-2BC0-4C69-9A04-82DAE1C1251B,9665304,10722,14831
70378919,B80A40CD-7F79-4866-BD8F-C93AA2FE13B5,6518371,2420,14832
70378920,5FE013E6-7E43-46C9-B691-008CAFA4B6EC,10104769,11564,14833
70378921,3DB85312-7BC2-4B01-8192-98795283ED83,9649741,10468,14834
70378922,74361998-296C-4A07-BAEE-2818697E72E1,10150063,12548,14835
70378923,A2FD5B78-6861-442B-9C4C-E39A926A2926,9662103,10682,14836
70378925,41B6A402-0701-4036-8AC3-F04D227664EA,10278505,13156,14837
70378926,98BC62F5-6894-401B-9886-083562111146,10278424,13154,14838
70378927,BD731D4D-662C-4F45-93BA-2EC485E891C5,5429945,1521,14839
70378928,AB4EF28F-E288-413C-9CAA-A1FDF48528A9,10207821,12767,14840
70378929,6D262A7A-A76B-4ED4-91AE-BDE40A2AB999,9667034,10755,14841
70378930,613471A6-D293-4A0C-AB93-01EFFCB83759,9608036,10318,14842
70378931,5192467D-4B43-48F9-BE31-3351EAB67ADD,6532975,2734,14843
70378932,B3EA8DA5-D595-4548-8C84-E3F27DDF360B,9994247,10983,14844
70378934,16CAA3E6-F09E-4F62-B1C1-0D87FAE430AD,7412140,4034,14845
70378981,34F04B5D-C03D-4BB2-B8F3-1FDE6B547FA5,6532975,2734,14846
70379505,C888728A-7DE7-4E01-8189-FA0A3DD3C168,11909988,14304,5184
70379506,8E758B1C-05F4-48EC-B976-9BE0BA43033A,11891063,14281,5185
70379878,6E4668FC-C1EE-415B-818E-E68D625110A6,7519778,4452,14847
70379879,65207E19-A6F7-41D4-B14C-783AD33A5F24,10106828,11597,14848
70379881,62AA3967-25AD-4BD2-8E8A-0A73B3052275,5430029,1566,14849
70379882,590E6809-87AD-425A-AF90-230174A6059E,9666082,10737,14850
70379885,232F74DD-0531-4CA3-A460-6993BAD75256,6533982,2766,14851
70379955,BF813079-10A6-476F-9A3D-3836C7413376,5430029,1566,14852
70380725,8BE6E0E7-1A9D-449D-8A72-2C7B5CEAC639,6533982,2766,14853
70391770,CF496367-FCC0-46EE-9326-59739D2429A2,11905840,14294,14854
70392458,ED15B83D-3ECE-4ADF-AFE1-28E4235ED57E,6533982,2766,14855
70393058,2F1F0D09-CFC7-4EDE-856E-DD2865DA6485,6533982,2766,14856
70393146,71A15991-C1EF-432D-9D56-3208B0DF47FF,6533982,2766,14857
70393214,F03F530E-F145-4C6F-A927-34FE78BB079C,6533982,2766,14858
70406376,18ABF1E2-5100-4041-A2B6-BA4AE9923B76,11935913,14338,14859
70406389,021DC90B-75D8-46A0-B145-47072BEDE9B7,11935913,14338,5199
70406467,836E6363-A652-4C8C-B965-18236F958DFD,11935913,14338,5200
70408573,8058DC3C-B358-410B-BAED-E3A29369C8FE,11938878,14339,14860
70408580,67F65711-F2AF-42C2-A991-57D0F9B27362,11938878,14339,5202
70412107,88D251EC-79D8-42BB-9720-6105CD843DF3,11939381,14340,14861
70412366,F71C8D48-0891-46A0-98ED-0EC9D04FF111,11939403,14341,14862
70412440,E2D4DA46-6603-49D7-A723-E2ECB106A01C,11939412,14342,14863
70412721,3619F0B2-35F0-4D9D-A541-05794A0EAB5C,11939432,14343,14864
70415033,9096A0B9-7E1F-4FF5-A210-7349CEDF743F,11939884,14346,14865
70415107,CE8A1812-7485-4EE1-BD9B-BF3CA35C2757,11939895,14347,14866
70509077,2E76948E-FB48-47CD-8774-7BB2907AE112,11949657,14349,14867
71422784,5D06CE4F-EF9E-4637-9A40-699FD88D4CEC,12039775,14350,5210
71422857,78543595-E641-4D02-B0B8-30AD62B11880,12039790,14351,14868
71423558,83E5BE5A-DD00-48D5-A551-1561E9416C38,11939895,14347,14869
71423599,D5576876-AFC7-40A7-B400-8580515B0876,11939895,14347,14870
71429785,865B8276-2CE8-4AEF-B56E-0592D28DD538,12040430,14352,14871
71429916,D4E90509-A2B0-4924-A1BE-81E2C3EFF798,12040437,14353,5215
71436330,8E463E16-DE63-48EE-B304-034BC4DD98D3,12041297,14354,14872
71442103,88BD9796-6FA9-4939-A3C2-D920A3D12533,12041646,14356,14873
72324599,A9EEF809-3A99-4F71-950A-4D79FA86A305,12129097,14357,14874
72325184,678E7E18-D004-4839-BB36-52338EB6CB09,11934673,14334,14875
72325758,47730CD9-1079-4494-8DB6-453DA8103755,12129305,14358,5220
72325780,C15D55B7-31A7-49A4-B3E7-A80D14595BC3,12129314,14359,5221
72326350,5D2E79D5-FFD6-4694-83F9-855CE51E30CB,12129381,14360,5222
72326360,C2E87543-78F0-4D2E-992C-66F035A20F5C,11935913,14338,5223
72326361,A43C9BB6-45CF-43E0-9381-7D9694C5E823,11934673,14334,5224
72326396,607B4418-EF72-41F6-BD68-457B55AD353F,12129489,14361,14876
72330726,97021406-4938-49BF-9818-21AC55F08CC7,12130332,14362,14877
72335354,82C0AD10-D529-4F06-ABFE-35935362B6D0,12131018,14365,5227
72338165,4FD48D58-EDEE-4A2A-B6D7-CBA2FDBBF33C,12137333,14366,5228
72338167,B7B5998F-839E-4CC2-B086-BFDB9489850D,12137333,14366,5229
72338207,A3261D53-F690-4E82-8F7C-9207BC1AE0D4,5430726,1741,14878
72347552,BCDB5261-D576-4AA9-9ACF-0903B03AE141,12158472,14367,5231
72347556,1F408F23-E07C-47DA-A49C-049ED230114D,12158472,14367,5232
72351705,7AAB54C1-6F7B-4B68-96B0-CA6479CAE1C2,9994828,10996,14879
72353420,049990EC-4514-4DDA-BCFE-9B210FE5EB17,12165628,14368,14880
72355910,AEC57F8F-AA9F-45CD-88EE-A9E5FDAB3F1E,12165628,14368,14881
72358097,D0DF0455-DF6A-41DE-BA7B-5D3B73B6BA73,12165628,14368,14882
72360850,1DCE68CC-2C49-4849-A5F4-68F674B2F878,12166478,14371,14883
72361894,0189ED02-CF96-4778-A679-C54EFFF9B15B,12158472,14367,5238
72376475,9AB7BFA2-A91D-40F1-A00B-335796E9B877,11665033,14096,5239
72379123,30296BF7-8521-452F-9D82-3D7BC47B03A0,12129381,14360,5240
72379131,96C4411A-5F53-473F-894F-61A405DD037E,12129381,14360,5241
73573478,1D6AFA61-CD87-43FA-AE9D-0462AE18C17F,11892300,14286,5242
73573811,8F39B443-D4B1-4BEE-92FE-325865CC7E8C,6269242,2408,5243
73573854,A3D107F0-87BD-47E5-91E4-AD647CB6F3B3,6269242,2408,5244
73573893,6B32BC3B-5AC1-472B-B123-45552CD75BE9,6269242,2408,5245
73574117,0280D59A-0EB0-4997-96A2-F8EC5767AE44,5430587,1631,14884
73574145,3A57E647-FE97-43F1-B303-D51F83CF538B,5430587,1631,5247
73574519,0DF7504D-5E5E-4545-A05E-861CFE934E07,5430586,1630,5248
73598268,BC77F3C8-F70B-4202-B01C-A360DAAE51EE,5430584,1628,5249
73599300,14203203-867B-4A51-AEE3-3D57F0A547E2,5430582,1626,5250
73604429,60F62DED-705B-4A4A-972C-ABC1E4055680,6763533,3663,5251
73605675,E14A17AA-13F1-4B60-AC26-6298B836987A,5430570,1616,5252
73606343,D4E07504-AB76-40CD-B11B-987E3D2DF3F0,7547764,5229,5253
75592000,D634AB66-9655-4C34-ACDB-D060CEA27283,6573715,2937,14885
75595800,99FE737B-9698-4FA1-8974-16627862C064,7395101,3916,5255
75598171,3CE3D19D-0A58-412D-8174-DD3A23632D54,5430564,1610,5256
75600421,4140D9AB-C4AE-4637-8A20-D3BE1889F1C7,7358738,3788,5257
75601338,F2D3D007-B62D-4C76-B38D-ECF98364D2C4,7503842,4121,5258
75602138,5816CA6D-6ABA-4ECD-B14E-21F814F1D5C9,7368679,3883,5259
75604629,FA57383F-7CC8-4E90-96E7-E8F63EEF5540,12472978,14373,14886
75606368,9769EFB1-2317-4959-942B-7D15D8A9FBB9,12472978,14373,14887
75606376,55DDC648-41B6-481C-80D4-935F92340CCA,12472978,14373,5262
75606634,A557BA58-522D-4ADF-BB31-BC9958AF8414,7547764,5229,14888
75606687,B52595B7-3EB7-4F56-BBD4-D87318E28ED8,12473184,14376,5264
76115827,3F3D8801-C384-47CC-9901-92CE183B2C1A,7395101,3916,14889
76119694,49AB0E7C-D596-4508-A57A-0E0A01E7B839,8650724,8597,5266
76120522,B907E4A9-785C-4843-9D48-B533A7FA4EE5,5430635,1669,5267
76127320,A47ABEB9-365B-4BA2-B14D-7B33D96A7199,7509001,4156,14890
76127906,57617B98-4DBC-4AD1-B8BB-6D75F054A9A9,5430632,1666,14891
76128468,A006405B-C57F-4B5C-A1A8-782F6A95C9BD,7398181,3936,14892
76128590,F9D91DED-7F6C-4712-94FD-49B3A397B6C6,6573934,2965,14893
76130377,72D599AA-0340-4403-B09E-F6BEE58B6624,10059566,11482,5272
76141492,38AAE38C-CA46-49F8-9C2B-C30553B8C415,7576443,6049,14894
76147134,2F259524-9FEF-4411-8EB3-0A58189F9815,12158472,14367,5274
76147139,0BCEEAF3-EE31-4DCD-8D98-5B0019A04230,12129381,14360,5275
76147147,4BCAD661-3C6D-4DEF-8393-238D0D02C6AC,6573715,2937,14895
76149885,37E164F1-87AC-452E-8221-10468AD41004,12513421,14379,14896
76150151,85027106-6D07-47FA-A1C5-72B3A969DE8D,12513421,14379,5278
76150166,388261DE-98A6-48F4-8393-6C33A25C0826,7521301,4476,5279
76150179,01C66019-6F2C-4455-B56A-4119290777FE,7521301,4476,5280
76150200,B0268D81-B514-4CE8-B062-F040AD5E5DBD,7368722,3884,5281
76151818,5CD9F064-06E3-45BA-8054-402BE9AEB515,11938878,14339,5282
76157467,5355FE7B-7964-4854-8963-B6410B055424,6528407,2623,14897
76157468,C7DC7A98-4629-4674-BB2C-A96C652FEA1F,6528407,2623,14898
76157914,F1BB1C31-4FFF-464F-A1A7-D78E94E9F1A6,12513421,14379,5285
76157930,9B67BF8E-3C97-467E-935A-44CB0DBC45E2,10410464,13411,5286
76157931,F1177556-31F0-4FD7-8C58-9A2FDB128982,10410464,13411,5287
76157933,380102AD-51B8-4D7A-90FB-58CF5F543B96,7360929,3809,14899
76161284,091EB05F-08D7-428E-8149-18DA76BB7998,12516003,14382,14900
76161492,4666D313-7132-4A01-A50C-0FA09377362B,6573934,2965,14901
76161661,8005C1AE-6CC7-4D6E-B58E-876A51434407,7368722,3884,14902
76161665,FFFE9B27-8781-4139-BBBC-33675CFBC676,7368722,3884,14903
76161836,133ECBD7-8B63-4A22-A010-48E414DAA94B,12516119,14383,14904
76163872,95AA5D3D-BF63-4505-85F8-87EB2C3CB8BF,7360929,3809,5294
76164737,899073F0-B8B4-4E01-93B8-91F860D3AF00,7402231,3987,14905
76173101,C622B6EE-A12C-48CD-9666-C76E42D32B3B,7402231,3987,14906
76173691,7EC19EE5-E9DB-4444-8729-7E788A1360A3,7509001,4156,14907
76174192,E1B3ADD0-8A97-444A-B83E-E94EB2D8D8A7,12517125,14385,14908
76178608,809C0C44-A7BB-4E0B-AD18-5A33B841B253,12129381,14360,14909
76190484,68D5C83F-A017-4DD6-8DF7-56A76A80B7F3,12517193,14386,14910
76193027,283609D1-39F7-4865-8B0B-62C921839A09,12518150,14394,5301
76193427,6D96DB91-6B28-45E8-87EC-111F0F9A3CF9,12518211,14395,5302
76193429,78E57F80-4AD7-4B32-BF73-3E3DEFB68FEF,10263718,12997,5303
76193431,BBA219CB-9746-47B6-B68D-6FD8C6C5E2C7,11930253,14329,5304
76193435,C0AA2ABB-0181-4066-B1AB-745168D1CACF,10196734,12657,5305
76193439,A5121648-BB64-4FEF-B46C-04059C7E8487,10148515,12380,5306
76198236,FDD767EA-8214-4025-9C93-96656E45B5F9,12517509,14391,5307
76198245,1032DF80-0C3A-4350-9A4E-C626EF74D05B,12517447,14389,5308
76198281,BEAC3143-2A88-46FA-88AB-37F47C6E8109,12517447,14389,5309
76198282,A01F20DE-556A-46D3-A69B-ECF1866E4DCF,12517509,14391,5310
76198506,3B7DEAF3-DDAF-48E8-9D42-59E8F1BD229A,12509944,14377,14911
76198546,3B5B8C27-2A2F-4776-9225-08EA90839232,7398178,3935,14912
76198607,E6FEBD3F-80B5-4050-85F8-B5686961AC6C,7398178,3935,14913
76198764,1A4656CC-B6CC-4D3E-BF96-45B338CA5E67,7369621,3895,14914
76200606,674575CA-318F-466C-AAD0-02C17167B77E,12519615,14397,5315
76204571,F4A93A6E-223A-4A7E-AD50-E23070A9F50D,9174819,8999,14915
76224290,B2692DF9-E4AA-4803-B3ED-88D63E219BDD,12520704,14401,14916
76226025,5B1CB285-D128-4AC5-9E17-8326440C1B78,12520704,14401,14917
76227138,711D9559-772C-4423-8412-582948746DA7,12521280,14402,14918
76228049,C96DF3FF-26D4-4969-805D-17AAB1E20EAF,6573714,2936,14919
79024377,F06C50AD-D7D7-42B1-AF1A-FDADFC4E885D,7521671,4486,5321
79024455,06EE3C04-3981-4499-AB33-C3A0CC693DCB,12736284,14403,14920
79068161,875C3C8A-844E-4902-B0F3-C5D94773722F,12519341,14396,14921
79069046,CE6CFDC9-53C8-431A-AFE2-4C3D42E3A370,7521301,4476,14922
79069422,FE9628AA-E286-4B49-A53E-E446CA591EE9,6573932,2963,5325
79069425,11219267-F917-46E0-9F1E-6048651CFBD6,6573932,2963,5326
79070009,F8D5D297-4CE7-4BCD-B434-B8B8692FA28E,12740578,14406,5327
79070615,7BC9833E-9CE0-4EC4-9CC4-A7DC5EF44009,12519341,14396,14923
79074845,0590D66F-A7E8-4460-A747-B3552C7E1C2D,12513421,14379,5329
79075179,8F07D3AD-47E3-4340-8924-5E76D5F00426,12742522,14407,14924
79395805,508CB779-F939-400A-B04D-E17C1467CCD4,12513421,14379,14925
79395811,DCC4E774-9BB1-41B7-BFD6-A20FF480152B,12513421,14379,5332
79395867,F71BAA12-C837-47A5-BB36-2C86294E363E,12796800,14408,14926
79395882,FA2497E2-5BBF-413B-8680-555B0D306345,12796800,14408,5334
79400563,44B64BF6-9DE7-4A16-9228-5EB642E391E7,12740052,14404,5335
79402187,341B79C5-B96F-46B0-8316-7A20ADD71E68,12797242,14411,14927
79407953,AEACAAAF-F283-43DD-BF98-C1447A50DB71,12797365,14412,5337
79407974,61B34BDA-CE09-4FE0-B99B-E6A50A003939,7402231,3987,14928
79424116,586A73EB-BF56-48B1-A483-3E0D86E0CA2B,12472978,14373,5339
79439874,81F217E6-5792-4038-9DAF-936E6D97CB05,12158472,14367,5340
79439875,109F2957-20B0-404F-BD17-555EC1736E28,12158472,14367,5341
79560953,97EA7F6D-F51F-45DC-AE5A-DB784EDBFF43,12804374,14416,5342
79561322,22035AA8-FCD7-4FEC-AD23-C8DCDF2187AE,7576439,6045,14929
79563470,7F6DB76D-68F7-4A92-BD92-AA78307E0006,7519353,4416,14930
79563735,37C786B5-BA3F-4B37-AE3B-54C1B541795A,7519362,4425,14931
79564199,54EC40AD-C3F5-40CD-B8EB-1DF605864FC3,7576439,6045,14932
79564343,54C76AAE-EA7B-40B8-8600-E0E719BFD8A4,12472978,14373,5347
79569292,470B0EBC-C09E-45F1-A8A9-D38FC9027B50,12806353,14423,14933
79569366,2FF9FA5E-4C23-45DD-A1C0-99DC406283E6,12806353,14423,5349
79570569,E6FF352D-EDA5-4DD6-B1C5-3D8E0C527534,12797115,14409,14934
79572708,8AD4D35E-F8AC-4BC0-B7AA-492B0EE3B866,12806270,14422,5351
79573542,6D62794F-1FA9-4AF2-8A88-97E212520EE1,5429673,1454,14936
79573573,0441A540-B00A-42D1-9838-A9733663CA17,5429678,1458,14937
79573656,5F50611C-E26D-4EEE-9BD0-EEAE35BC2A4E,5429668,1450,14938
79573721,F1891568-0B13-459A-A57E-8F2369A34955,5429676,1456,14939
79573755,0DCC0A3E-D32F-4D56-963A-F03215268850,9549319,10067,14940
79573844,D5A89099-D65F-41AE-A463-86CB18A8376E,5429786,1465,14941
79573922,74DE3700-0D83-4D62-9609-48C60B9EA7F6,5429783,1463,14942
79573969,1FF505E3-B57A-4517-A4CB-BCC2B63D4D8E,5429787,1466,14943
79576424,BA7CFFEB-59CE-462A-812B-3ECDC4BD5F68,10059294,11481,14944
79655990,D7FECE31-9F7C-4BBC-BCB4-26C706A0BBAC,12808877,14429,14945
79656010,7BCDED8D-B52B-4C66-9AE7-3B802570F532,12808877,14429,14946
79678535,9A1A9913-162F-4EBB-A934-B7920C3B8F83,12811004,14435,14947
79678852,EF12B263-DC3E-4ADF-AF57-3A5000F740C6,12811068,14436,14948
79678870,BBD0A47A-C6F2-4451-B1D6-3BDA632BCE14,12811068,14436,5365
79678880,22B939F5-55CC-4A86-B653-CA0A598C4C95,12811068,14436,5366
79709204,C56685AF-43EA-47EF-86BA-170EDA0986DE,7519330,4393,14949
79716625,AB4FACA7-4CE0-4A75-99ED-D6041C604419,12810931,14434,5368
79718507,B017FC20-7960-4C1B-A9B6-ADFEAAD37D72,5429594,1428,14950
79718808,73045C9B-EFD9-43B7-9402-894C115CBFFA,6573236,2927,14951
79720252,5B71B803-BE49-4B16-A465-C836E188D034,6573224,2925,14952
79731417,24B12D16-5807-4795-B6A7-FC0696189FF0,12814376,14448,14953
79733232,6AA4C192-6862-4320-BA7B-A00BECE1DB22,7521301,4476,5373
79733234,06D00522-4133-4925-A1F7-05CE988CED1B,7368722,3884,5374
79733416,6214BEB6-5D45-4A15-BE61-CCCD1AB4DBA5,12814617,14450,5375
79733488,97ACFE74-9294-486A-A173-E843233D1C94,12814376,14448,14954
79733610,E29206E2-B833-4B87-B823-CAF6E0D4A523,12814782,14451,5377
79739051,FF637300-DC47-413B-AA2A-45A145835D28,12816088,14454,14955
79739592,97570FF3-921C-4B2C-8EBB-D0AB114514CD,12816088,14454,14956
79739883,6E69B8CA-44CE-4393-A36B-D8E5D3984F7F,5430033,1570,14957
79739884,C339D3DB-72A9-4300-ADCD-AB07FF37EB37,9660163,10650,14958
79739885,77169440-82AC-41E7-90D7-59637C5AC92A,5431129,1803,14959
79739886,E51EF02C-BC33-47EF-A185-E542255D0A71,6546164,2786,14960
79739887,97D55B70-2C6F-4A2E-B57F-8CBA0DA369E2,6533186,2753,14961
79739889,EEC54CE0-8FA0-4835-9A8E-7BB940BFEB4A,6534629,2769,14962
79740246,41A8D6AB-FE73-4518-9706-5DF335FE5AE4,12797204,14410,5386
79753276,E521C2FC-B878-4B5B-981A-BEA8690366C0,10000753,11138,14963
79753277,26FC0A24-0285-4886-9680-F24602F8F0A5,6546170,2790,14964
79753279,8A7202E8-D479-4C42-80F2-A40F4CC46F70,6546168,2788,14965
79781488,7E163CC3-AFE5-4C78-AB11-A2D04456F68A,12895331,14462,14966
79782987,911D5D45-F8B7-4E53-A3A7-27A3C064AB6B,12158472,14367,5391
79782997,7502AC11-1D87-4FFA-931D-E5BF52D55F32,12158472,14367,5392
79783246,B5C499F1-9C56-465C-8DCD-8AC87816A3EE,12895331,14462,14967
79869921,7D0D9B50-3D6B-4B92-B54E-0C00F1C2E7B4,12814617,14450,5394
79871086,8E0D89D5-938D-4606-8C34-41029CB473C3,12900999,14464,14968
79871096,BE225AE4-629C-4409-85F1-54314F196287,12900999,14464,5396
79876204,4AE7726A-A60A-41C3-B963-68591B09B758,12902243,14468,14969
79876219,ABFFC74A-638C-4403-A390-3065AFF97A86,12902243,14468,5398
79876243,ED0051EB-EE36-461C-B513-015A86924B8F,12902243,14468,5399
79876303,34D23E71-35C0-4E1C-A75D-39B6790144C3,12902243,14468,5400
79877919,49539573-D7DC-45B4-8D33-09537960BD1F,12902908,14469,14970
79890196,BD84B508-484B-4A7A-AE65-A7FD813C84EC,12906145,14470,5402
79891078,ED0FA2AB-342E-41D1-A511-BC11109DE38B,6574079,3050,14971
79891109,B867E459-D814-466E-B739-9B1CCB8AEBA9,12901000,14465,14972
79891129,0783F269-3372-457D-90FC-B0082A619CFB,7576467,6073,14973
79893082,4E66E3EF-3623-42EA-8B40-3CB76C2D0B57,12906721,14474,14974
79893089,AE322B2F-E1F2-4260-9A2F-F7DC406716E7,12906721,14474,5407
79893220,EFC20B3D-D1DC-440B-8FE7-8FEB6407B990,12901000,14465,14975
79893225,173F4D18-9BA4-45ED-B09E-2DD166CE722D,12901000,14465,5409
